symbol,security_id
745KA37,23205
745KA40,22757
745KL39,18999
745KL40,17653
745KL50,760025
745MH37,23206
745MH38,23208
745MH38A,23536
745MH39,23354
745MH39A,23537
745MH41,23495
745ML34,24006
745MP36,761323
745MP41,759742
745MP44,18912
745MP44A,22758
745MP44B,759744
745MP45,22759
745NBFID36,760989
745NL34,24000
745PFCL28,30144
745PN34,16981
745PN34A,18405
745RECL35,24502
745RJ30,22036
745RJ33,15309
745RJ40,24009
745RJ44,18911
745RL34,23532
745SDIP36,760797
745SFL29,761430
745SICCL30,758950
745SK32,10966
745TIL35,757842
745TN43,17112
745TN55,760388
745TOPL28,760645
745TS30,10902
745TS30A,17637
745TS40,17667
745TS47,18098
745TS48,760024
745TS53,760026
745TS57,759597
745UK30,22165
745UP33,15314
745WB42,23211
745WB44,23214
745WB44A,758581
746AP27,9530
746AP34,17124
746AP38,18216
746AP38A,23682
746AP41,18539
746AP41A,22622
746AP41B,23431
746AP42,23433
746AP43,17111
746AP43A,23434
746AP44,23425
746AS31,23341
746BR45,760023
746CG31,22696
746CG32,23190
746CG33,22698
746GA33,18696
746GA38,18522
746GS2073,19808
746HP36,23995
746IRFC29,23157
746JK45,759745
746JK49,22707
746KA36,760269
746KA38,23209
746KL48,15324
746MH33,18531
746MH35,22751
746MH41,23330
746ML34,23426
746MP32,10957
746MP38,18527
746MP38A,18994
746MP39,18536
746MP43,759743
746MZ39,18221
746PN33,22865
746RECL36,754372
746RJ33,18939
746RJ34,23194
746RJ38,759322
746RJ42,23212
746RJ51,759334
746SK33,18701
746TN35,761478
746TN55,759596
746TS30,18690
746TS42,18537
746TS42A,760021
746TS45,22625
746TS48,10964
746TS48A,15333
746TS49,10965
746TS53,759196
746UK34,22875
746UP32,23191
746UP34,22876
746UP37,760383
746UP39,23542
746WB39,18998
746WB40,8499
746WB46,15323
747ABCL29,757146
747AP32,17852
747AP37,15267
747AP37A,23677
747AS28,18203
747AS33,18401
747AS34,23197
747AS45,759194
747BR39,22755
747CG30,18689
747CG30A,22743
747CG31,22744
747CG32,23343
747CG33,23192
747CG33A,23345
747CG34,23195
747CG34A,23347
747GA33,18403
747GA34,23198
747GA38,16982
747GJ28,21152
747GJ36,760630
747HP33,23673
747HR33,18529
747HR33A,18946
747HR35,17222
747HR36,22699
747HR40,758850
747IIFCL27,27035
747JK40,759190
747JK44,23215
747KA36,760058
747KL37,18215
747KL39,18097
747KL42,17104
747KL50,23643
747MH34,18528
747MH36,22752
747OR36,760511
747PN32,23753
747PN34,17127
747PN37,24008
747PN43,15319
747PY37,22753
747RJ33,23325
747RL34,22813
747SIDBI29,25132
747TN36,760512
747TS31,10904
747TS32,17834
747TS36,23676
747TS41,17103
747UK33,18402
747UK34,23196
747WB43,15320
747WB44,759193
747WB46,759195
748AP33,758928
748AP34,758929
748AP35,760619
748AP38,8363
748AP38A,18518
748AP44,22704
748AP44A,23589
748AS35,760884
748BR39,758580
748CG32,22745
748GA36,758849
748HP33,10958
748HR34,23547
748HR35,18954
748IRFC34A,22735
748JK54,22626
748KA33,22746
748KA35,760621
748KA37,761013
748KA37A,759700
748KL45,759595
748MH35,22613
748MH37,760059
748MH42,23331
748MH45,760295
748ML34,23675
748MP29,18923
748MP40,22620
748MP41,22623
748MP42,758883
748MP45,759330
748MZ36,759186
748NABF28,30265
748NIIF33,760813
748NL34,23199
748PN31,760662
748PN34,18521
748PN35,24007
748PN37,23428
748PN42,9099
748PY36,759187
748RJ34,22748
748RJ37,23207
748SIDBI29,28795
748TS42,23588
748TS50,23335
748UK33,18532
748UP34,22749
748UP36,23203
748UP40,23543
748UP42,23544
748UP44,23545
748WB37,7911
748WB43,22703
748WB44,22705
748WB44A,760022
749AP36,22615
749AP39,22618
749AP40,23587
749AP44,23641
749BR31,18204
749BR31A,18691
749BR39,22702
749CG30,18932
749CG35,23349
749GA33,18209
749GA33A,18945
749GJ26,11273
749GJ28,14812
749HP34,10959
749HR33,18081
749HR35,23348
749HR36,22616
749IGT28,3442
749JH36,761413
749KA35,760845
749KL36,23351
749KL39,23586
749KL40,759324
749KL45,19178
749KL56,758586
749MH30,15015
749MH36,22617
749ML27,13239
749MN35,15315
749NL34,22750
749OR36,760774
749PFC34,22795
749PN32,23422
749PN35,18993
749PN35A,760094
749PN37,18088
749PN40,759231
749RCFL28,757761
749RJ34,17652
749RJ35,758718
749RJ36,761459
749RJ40,23327
749RJ44,23642
749SIDBI29,29949
749TN34,23584
749TN44,23640
749TS35,22614
749TS39,760071
749TS44,19177
749UP34,18210
749UP34A,22610
749UP36,23350
74AP31,15477
74AP32,16923
74AP41,23817
74AP43,18413
74AS33,15508
74BR30,17446
74BR35,760092
74BR39,22986
74CB34,24514
74CG30,16974
74CG35,764032
74GA37,758719
74GJ26,20926
74GJ27,18688
74GJ36,759915
74GJ36A,760885
74GS2035,6874
74GS2062,10981
74HR33,16979
74HR37,8580
74JK44,22997
74KL37,8713
74KL41,18336
74MH31,16975
74MH32,16978
74MH35,22992
74MH36,22995
74ML27,13118
74MP34,16805
74MP35,760882
74MP46,759492
74MP47,759493
74MZ39,22985
74PFCL30,28791
74PFCL35,29971
74PY30,24053
74RJ41,18337
74RJ42,22987
74SIDBI31,754233
74TN34,22990
74TN35,760883
74TN42,8590
74TN54,23217
74TS43,18412
74TS45,16994
74UP33,17453
74WB38,8584
74WB42,18283
74WB44,22989
7505SDIL31,764306
750AS30,20278
750BOI35,29685
750GA30,20218
750GS2056,763146
750IRFC35,11757
750MZ30,22016
750TCSL28,757759
750TN29,22107
750TN32,763285
750TN36,760664
750TN36A,760631
750TS28,22189
751AP36,764147
751AP41,23639
751CG32,22609
751GJ38,764148
751HR29,13122
751HR41,758851
751HUDCO28,29312
751JK40,760020
751JK45,758885
751JK54,23338
751KA36,760568
751MN35,18084
751MP38,19169
751MP48,759332
751NHB31,23626
751PN36,18087
751PN37,23585
751RJ34,22611
751SIDBI28,27211
751UK35,760773
751UP38,23353
751UP39,760384
751UP40,23329
751UP40A,760082
752ABCL30,759069
752AP37,760441
752AP38,8974
752AP39,17102
752AP42,8977
752AP43,22624
752AS34,22612
752BR31,18933
752BR36,758848
752BR39,22619
752GA37,761460
752GA39,23357
752HP39,23355
752HR34,23632
752HR39,758720
752HR41,760293
752HR42,760294
752KA37,760514
752KL33,758715
752MZ40,22621
752PN35,18083
752RJ34,23633
752RJ35,760620
752RJ36,759919
752RJ37,23637
752RJ39,23638
752RJ44,23333
752TN33,19162
752TN55,760090
752TS36,760271
752TS52,760089
752TS54,759336
752UP39,23356
752WB39,23328
752WB44,760387
75343PHF31,760724
753AP36,23634
753AP36A,760566
753AP37,761006
753AP40,760083
753AS27,10195
753AS29,21259
753AS32,10906
753BR32,10923
753HR30,10855
753HR33,19179
753HR38,761327
753ICICI34,24328
753IRED34,23006
753IRFC30,11754
753KA38,760442
753KL50,23336
753NTPC30E,10749
753PHFL30,756821
753PN36,23635
753PN37,23636
753RECL34,23749
753SK36,760057
753SK36A,761324
753TN37,760633
753TN53,14280
753TS39,763774
753TS47,13051
753TS52,759335
753WB44,23334
7545NIIF28,761299
754AP29,13712
754AP42,760447
754AS28,10646
754AS28A,20722
754AS34,23631
754BOI34,24516
754BR33,758927
754CG31,19180
754CG36,760665
754CG38,759701
754GIL29,756874
754GS2036,9585
754HR40,760444
754KA37,760775
754KA39,759703
754KA41,13050
754KL55,23339
754MH37,760847
754MN38,760443
754MP46,760476
754MP48,760088
754PN32,23630
754PN34,759911
754RJ33,19191
754RJ35,760510
754RJ36,760513
754RJ53,758665
754TN36,760910
754TR40,760445
754TS33,763071
754TS51,758664
754TS53,758666
754TS55,758710
754UK33,19163
755AP29,12661
755AR45,760296
755AS32,11095
755BR32,11094
755BR32A,13038
755DDL39,22944
755GA32,13124
755GJ30,13366
755GJ31,20724
755JK38,13779
755KA35,760909
755MH34,763065
755MP35,19165
755PFC27,23109
755PGCI34,23571
755PN32,23583
755PN33,753693
755RECL26,24805
755TCSL28,759146
755TN36,761564
755TN53,14117
755TN54,22509
755TPREL40,756992
755TS30,13770
755TS32,19185
755TS46,760087
756AP39,763775
756AS36,764242
756AS45,760473
756CG37,760666
756HP39,764034
756HP40,758721
756HP40A,760446
756IIFCL28,29631
756JK48,20230
756JK53,19521
756KA36,760911
756KL39,764038
756KL44,760472
756MP39,759704
756NIIF31,761301
756OR38,760634
756PY35,760382
756RECL27,24500
756RJ33,15095
756RJ41,759326
756RJ48,14113
756SK36,761458
756TN53,14357
756TN53A,20933
756TN54,21548
756TS40,11160
756TS48,14112
756UP35,19168
756WB39,11159
756WB42,11161
756WB42A,760084
756WB45,759328
757AS32,13112
757AS36,760567
757BOB24,22234
757BR49,759333
757DL36,755625
757GJ26,11866
757GJ31,13369
757GJ32,13773
757GS2033,10046
757HP31,10526
757HP32,13117
757HR30,12664
757HR40,760637
757IREDL29,23155
757IRFC29,21621
757JK34,11096
757LICH29,25849
757LICH29A,758471
757MH31,13913
757MH36,761561
757ML34,760288
757MP43,758724
757MP45,758725
757NHB31,21394
757PN37,759321
757RJ35,753729
757RJ43,758723
757TN33,13715
757TN38,761475
757TN53,14455
757TS31,13772
757UP36,760846
757UP38,761474
757WB46,760477
758ABHFL35,758141
758AP40,10911
758AP42,10913
758AS33,15016
758BR32,13113
758BR43,759327
758CIFL30,759486
758GA37,10912
758GA37A,11097
758GJ26,20367
758GJ32,20927
758HR30,13241
758JH31,13368
758JK50,19907
758KA40,761329
758KL49,14355
758KL50,758728
758LICH35,29200
758LICH35A,30277
758MP38,764246
758NL33,15021
758PN42,10907
758RECL29,23894
758RJ48,14354
758SDIL31,25982
758SK39,764041
758TN35,761559
758TN37,760913
758TN54,21841
758TN56,760590
758TN56A,760772
758TS41,20745
758TS45,14353
758TS48,760757
758TS53,760523
758UK38,761050
758WB35,764250
758WB42,760471
759AP33,13717
759AP43,760753
759AP44,760085
759AP47,760588
759AS36,760632
759AS39,760385
759CG30,22158
759CG36,760912
759CG46,760587
759GIL30,756876
759GS2029,7130
759HP38,14276
759HR35,19166
759IRDA34,23250
759IREDA34,22820
759KA38,13049
759LICH31,751729
759LTFL28,756025
759MN35,18991
759MP38,14277
759MP38A,760570
759MP44,760583
759NH27,24114
759NHB27,23913
759OR46,760777
759PHFL31,760863
759PN33,15019
759PN39,14279
759PY41,14168
759RJ46,19906
759RJ48,15109
759RL27,23534
759TN41,764150
759TN44,21829
759TS37,13719
759TS40,13721
759TS40A,14167
759TS46,21830
759TS48,760522
759UK38,760635
759UP41,760515
759UP42,764043
759WB37,760667
759WB39,19172
759WB47,760521
75AP28,12660
75AP32,23582
75AP41,19174
75AP45,759329
75AP46,759331
75AR45,759860
75AS34,23494
75BR31,18080
75CG35,760565
75GA33,18082
75GA36,759918
75GFL28,757980
75GFL30,757978
75GS2034,6873
75HP36,10960
75HP37,10961
75HP38,17101
75HR29,13594
75HR30,15098
75IREDA34,24023
75MH44,23332
75MN36,23204
75MN36A,23352
75MP36,760270
75MP44,758884
75SK34,23200
75TN31,23581
75TN37,760569
75TN54,23337
75TR30,22137
75TS51,759861
75TS52,759862
75UK29,23546
75UP35,18085
75WB37,760097
760ABCL35,757723
760BR50,760758
760CIT38,30036
760GFL30,757365
760PFC29,22793
760PFCL35,19976
760TOPL29,760647
7616ABHF29,763147
761ABCL35A,759300
761AP41,761370
761AP42,760582
761AP43,19552
761GJ32,10531
761GJ39,755640
761GS2030,7142
761HP38,20742
761HR32,10853
761HR43,760678
761JK42,13135
761KA34,761554
761LIC34,25042
761MH29,9435
761MP44,764039
761RJ32,13377
761RJ43,15105
761SIDBI29,763254
761TFSIL28,763528
761TN32,10852
761TN32A,13379
761TN56,760789
761TS32,14088
761TS42,760676
761TS44,15106
761TS52,760682
761WB41,760386
761WB45,760586
762AP36,758933
762AP39,761328
762AR32,13372
762AS32,12666
762AS33,19186
762AS41,761371
762AS46,760771
762BR31,19181
762BR32,10854
762GA32,12678
762GA32A,13373
762GJ28,19480
762GJ29,11589
762GS2039,9538
762HP43,19519
762HR31,13600
762JK41,760776
762KA36,761566
762KL38,20739
762KL44,20948
762KL53,13624
762MH30,9695
762MH30A,11277
762MN35,14165
762MP34,14163
762MP39,761016
762MZ36,14166
762MZ38,760292
762NABAR29,23254
762NTPC35F,10751
762PN32,12673
762PN33,760617
762PN38,15100
762PN39,763776
762PY35,14164
762RJ43,19518
762TCL30,755990
762TN33,13602
762TN34,22499
762TN43,13908
762TN53,19488
762UK33,13716
762UK35,753748
762UP33,20732
762UP34,20735
762UP35,13778
762UP41,759705
762WB41,760516
762WB47,760756
76377AIF29,758691
763AP30,9531
763AP34,763072
763AP37,758935
763AR33,20734
763AS35,758931
763BR38,20741
763BR40,760638
763GA33,20733
763GJ32,13916
763GJ33,21856
763GJ34,21858
763GJ37,31637
763GS2059,9907
763HLICL35,760342
763HP37,13127
763HR28,9770
763HR29,9433
763HR32,13244
763HR33,13627
763JH30,14087
763JK53,19742
763JK53A,20483
763KA37,12692
763KA39,13128
763KA40,13134
763KA42,12710
763KL32,13375
763KL43,12726
763MH30,9437
763MH35,22500
763MH36,22502
763ML32,20731
763MP41,759706
763MP48,760788
763PN39,12706
763PY32,13382
763RJ41,22505
763TN47,12345
763TN56,760612
763TS36,13718
763TS43,12321
763TS44,12328
763UK35,761556
763WB38,20743
763WB46,760680
7645LICH30,29742
764ABL34,23041
764AP31,21494
764AP33,12689
764AP40,760579
764AR30,20570
764BR32,13242
764CG40,760060
764CG42,764033
764GA30,20571
764GA33,13887
764GA38,13619
764GJ31,21262
764GJ33,21500
764GJ34,21503
764HP39,21512
764HR31,13915
764HUDCO31,19928
764IRFC31,15168
764JK50,20402
764KA32,19523
764KA39,20744
764KL34,13606
764KL39,760636
764KL47,760787
764MH32,11285
764MH33,13886
764MN40,764040
764MP33,14093
764MP34,763198
764NABAR31,20034
764REC34,21485
764RJ36,763073
764RJ38,13902
764RJ49,20366
764RL27,22815
764TN29,10452
764TN32,10544
764TS33,14097
764TS44,760754
764TS44A,763777
764UK32,760505
764UP36,14109
764WB32,13248
764WB41,760581
764WB42,13621
764WB42A,760677
764WB43,19520
764WB43A,20946
764WB44,764045
765AP43,761375
765AS32,10765
765AS38,760668
765BR32,10529
765BR32A,10721
765BR33,760507
765BR44,760679
765BR51,760681
765CG33,22494
765GA32,13243
765GA33,20238
765GA34,22496
765GJ29,10233
765GJ29A,20368
765GJ33,13964
765HDFC34,23222
765HP35,20738
765HR30,13957
765HR33,13882
765HR33A,14272
765HR33B,20240
765JK37,760291
765KA34,13384
765KL48,13996
765LICH31,25376
765MP40,761369
765MP41,761418
765MZ41,760670
765NBFID38,20841
765NL32,13247
765PGCIL34,21315
765PN42,11981
765RJ32,10543
765RJ32A,11288
765RJ33,13881
765RJ36,761563
765RJ40,760580
765RJ48,19740
765RJ53,763779
765SHFL29,25948
765SICCL31,762403
765TMCV27,759787
765TMCV28,759811
765TML28,756179
765TN29,10234
765TN30,19908
765TN33,13874
765TN33A,19524
765TN53,13997
765TPREL40,758991
765TS30,22188
765TS39,19550
765TS49,763778
765TS52,760609
765TS55,760611
765TS55A,763780
765UP30,22086
765UP34,20943
765WB52,764046
766AP32,13958
766AP37,19538
766AP42,19621
766AS36,753759
766BR33,14098
766BR41,764243
766GJ30,14269
766GJ30A,20479
766GJ32,21264
766HR29,14635
766HR35,19533
766HR36,22501
766JCL31,761436
766KA42,12313
766KL39,761014
766KL46,19737
766KL50,14563
766LICH29,29305
766MH33,14549
766MH47,760607
766MH52,760610
766ML32,20231
766MP48,14559
766NBFID36,751669
766RJ31,21842
766RJ33,13960
766RJ33A,22495
766RJ34,22497
766RJ43,13994
766SK33,14274
766TN33,20928
766TN43,19622
766TS34,13387
766TS44,13995
766UP32,10771
766UP33,14162
766UP33A,14273
766WB39,13906
766WB43,21827
767AP31,9696
767AP38,19487
767AP38A,21510
767AS32,11980
767AS33,13877
767AS33A,14092
767AS33B,19526
767CG31,21849
767CG33,21502
767CG43,759708
767GA33,19527
767GA33A,20937
767HP34,21509
767HR32,11284
767HR35,20944
767HR41,760061
767JH37,13257
767JK38,760571
767KA32,11984
767KA36,20222
767KA42,21820
767KL34,10851
767KL43,22506
767MP33,13965
767NHPCL32,763643
767NHPCL33,763645
767NHPCL34,763647
767NHPCL35,763649
767NHPCL36,763651
767NHPCL37,763653
767NHPCL38,763655
767NHPCL39,763657
767NHPCL40,763659
767NHPCL41,763661
767NL32,10541
767NL33,13626
767NL33A,13967
767NL33B,20243
767PN35,19167
767RJ33,20942
767RJ34,21863
767TN30,20470
767TN53,14564
767TS35,13389
767TS45,19733
767TS46,759709
767UK33,14102
767UK33A,20931
767UK41,759707
767UP33,20938
767UP41,761049
767WB37,13237
767WB39,13399
767WB41,13401
767WB43,22507
767WB44,22508
767WB44A,760755
767WB46,760786
76825AIFL2,760209
7685TCHF28,28840
768AP37,21870
768AP39,760790
768AP51,764326
768AR33,20244
768AS31,21496
768AS32,10528
768AS41,760791
768BR32,11985
768BR33,14271
768CG32,21499
768CG36,763195
768GJ30,14156
768GJ33,14548
768GSGL28,758007
768GSGL28A,758009
768GSGL28B,758011
768GSGL28C,758013
768HR31,12295
768HR33,13968
768IREDA33,20848
768JH32,21851
768JK37,12701
768JK38,759702
768JK44,21288
768KA31,11978
768KA34,13254
768KA37,20945
768KA37A,761567
768KA39,21513
768KL36,761562
768KL49,761381
768LIC34,23907
768MP34,19619
768MP43,760793
768NIIF31,761828
768PN39,13398
768PN42,11276
768RJ44,764327
768SID27,24171
768SIDB27,22668
768SIDBI27,23252
768TN30,19614
768TN30A,19745
768TN30B,20335
768TS37,20225
768TS42,13993
768TS44,760086
768UP32,11289
768UP34,19532
768UP34A,20220
768WB32,11291
769AP35,13878
769AP42,20190
769AP42A,760148
769AP43,14351
769AS33,13959
769BR32,11282
769BR35,763194
769BR39,22504
769BR54,760163
769GA32,11283
769GA32A,12301
769GA34,21865
769GS2043,9888
769HP46,760239
769HR27,9873
769HR41,760795
769HR42,761009
769HR42A,761419
769HR44,761376
769HUDCO31,19930
769ICPR35,760811
769IGT28,3451
769KA33,19615
769KA33A,20392
769KA40,21540
769KL40,11292
769LIC34,22633
769LICH26,27750
769MH31,14531
769ML35,758932
769MN34,13252
769MP43,14352
769MZ31,9708
769MZ37,13897
769MZ41,764151
769NHAI31,14529
769PN36,22503
769PN39,14381
769PY37,13397
769RJ39,14380
769TFSIL28,756930
769TN33,763735
769TN37,13393
769TN43,14349
769TS32,14533
769TS56,761477
769UK36,763202
769UP35,13891
769UP35A,19485
769WB39,14340
769WB42,14347
769WB49,760608
76AP28,11299
76AP29,14954
76AP34,19164
76AP44,21543
76AP44A,760584
76AP45,760585
76BR37,760290
76GJ32,12667
76GJ33,22493
76GJ35,14107
76HR39,760669
76JK35,14103
76JK38,764035
76JK45,760520
76JK53,19623
76JK53A,20197
76KA32,13245
76KA32A,13374
76KA33,13601
76KA38,20740
76KL33,762423
76KL42,760518
76KL45,13911
76MH30,21934
76NHAI31,12003
76RCFL29,759017
76TN31,22492
76TN32,10720
76TS42,760517
76TS43,21542
76TS47,21547
76UP33,762428
76UP37,760839
76WB45,760519
76WB47,760589
770AIFL26,758880
770AIFL29,758878
770MH32,9722
770NABAR27,23797
770RECL26,23896
770SHFL27,756171
770SHFL29,27158
770SUNF28,29169
770TOPL30,760745
770TPREL34,28797
7712TCHF28,25840
771AP31,20472
771AP32,9711
771AP33,14270
771AP33A,14959
771AP34,11281
771AP36,13972
771AP37,10848
771AP37A,20398
771AP39,10847
771AP41,760796
771AP42,10846
771AS33,14160
771BR33,14431
771BR44,764244
771GJ33,14374
771GJ34,14432
771GS2066,763489
771HDFCB33,20753
771HR33,20344
771HR33A,20475
771JK48,20746
771KA36,20478
771KA38,21283
771KL42,10845
771KL43,20364
771KL53,761452
771MH33,19911
771MN32,11286
771MP40,21879
771NIIF35,755871
771PN38,760848
771REC27,21470
771RJ33,19617
771SIHF35,759878
771UK33,19482
771UP33,19748
771UP46,760161
771WB39,13991
771WB41,20362
771WB43,20363
771WB47,764251
772ABCL31,761727
772AP34,10527
772AP35,10718
772AP36,19620
772AP38,20183
772AP41,19729
772AS33,14539
772BR33,14161
772BR33A,14375
772BR41,760147
772GJ34,14643
772GJ35,14553
772GS2049,9604
772GS2055,7136
772HP31,14637
772HR32,14638
772HR33,20393
772HR35,19901
772IGT31,3470
772JK32,9717
772JK43,20947
772JK43A,760794
772KA35,20396
772KA35A,20477
772KA37,21281
772KL45,760149
772MH31,14367
772MH32,14639
772MH34,9724
772MH35,21271
772ML31,19517
772ML38,764149
772MN32,9718
772MN37,758934
772MP38,13977
772MP45,761017
772MP49,761018
772MZ38,19539
772RJ33,19912
772RJ35,9725
772TIL34,25078
772TN33,19618
772TN34,21269
772TS35,19609
772TS36,19902
772TS46,14452
772TS57,758920
772TS63,758922
772UP34,19900
772UP36,13973
772UP36A,763200
772UP44,761444
772WB37,20399
772WB38,11295
772WB41,760062
772WB44,761377
773AIFL26,758874
773AIFL28,758876
773AIFL30,758689
773AP32,14640
773AP32A,20391
773BR32,11598
773BR33,14534
773BR38,19904
773BR39,21167
773BR39A,21539
773CG31,19746
773CG44,761445
773CIFCL31,760639
773GA33,19717
773GJ29,21049
773GJ32,10648
773GJ36,14652
773GS2034,7127
773HR32,14369
773HR33,9441
773HR45,761010
773HR45A,761446
773KA34,20350
773KA35,19721
773KA35A,21163
773KA36,19723
773KA41,21818
773LIC34,23248
773LICH27,30149
773MH32,14819
773MH34,14645
773MH36,21273
773MN35,19611
773MZ39,21872
773PN32,758926
773RJ33,19716
773RJ38,13979
773RJ55,758919
773TCHFL30,29103
773TIL35,29676
773TN36,763284
773TS34,14436
773TS40,20189
773UP33,14538
773UP33A,19891
773UP34,20179
773UP35,20180
773WB32,9719
773WB43,760849
774AP31,10647
774AP32,14373
774AP32A,21153
774AP36,19724
774AP36A,21164
774AP38,10719
774AP42,11417
774AS33,19892
774AS33A,20476
774BR38,20401
774BR39,21877
774CG31,20342
774GA32,11597
774GJ38,763621
774HP38,20184
774HR29,11676
774HR31,14814
774HR35,9444
774IREDA31,20030
774IREDA35,30479
774JK43,20365
774JK46,761011
774KA34,21155
774KA36,21274
774KA37,12311
774KL60,758921
774LIC28,25047
774LICH27,27280
774MH33,14378
774ML35,761558
774MP43,14656
774MP47,761379
774MZ33,10540
774MZ38,14558
774MZ41,761373
774NBFID36,763469
774PN39,14653
774PSB34,28550
774RJ33,20347
774RJ33A,20394
774RJ34,21156
774RJ39,19728
774RJ40,14654
774RJ42,11418
774RJ49,14663
774SFL28,764308
774TN36,763737
774TR41,761372
774TS35,20352
774TS45,10783
774TS46,10784
774TS48,14660
774TS51,758937
774TS55,758918
774UK33,14376
774UP37,14554
774UP38,31638
774WB39,11607
774WB41,14655
774WB43,14658
774WB44,761051
774WB48,761052
775AP29,11760
775AR46,761378
775BTL28,761307
775CG31,14816
775CG42,760792
775CIT38,29551
775DL41,755652
775GA33,20348
775GJ32,11400
775HP32,14818
775HR35,19722
775HR35A,20353
775LICH29,24942
775LTFL27,27803
775MN33,763369
775NIIF33,761509
775NL33,14821
775PN36,19486
775PN42,10782
775RJ35,20354
775RJ36,19903
775SFL26,27928
775SIDBI27,21741
775SK33,14822
775SK33A,19483
775TN30,22104
775TN32,10651
775TS37,19725
775TS45,761448
775TS53,760938
775UP33,20349
775UP34,20351
775UP35,14441
775UP38,14442
775WB39,14446
775WB47,758727
776AP32,9438
776AP37,19726
776AS46,761007
776FEDB34,27094
776GA38,761568
776HP30,10235
776HP33,14641
776HR30,11867
776HR39,761569
776KA41,761572
776KL35,21272
776KL38,10773
776KL51,14855
776KL58,14861
776MH30,11390
776MN35,14379
776MP37,19727
776MP37A,20357
776PN37,9449
776TIL34,23892
776TN53,14860
776TS39,760915
776UK33,14820
776UP41,755720
776WB49,761451
777AP35,20355
777AP40,14341
777BR52,760937
777GJ31,9771
777GJ32,10459
777HP49,755742
777HR32,10652
777HR33,14825
777HR36,21276
777IREDA27,21308
777JK35,14437
777JK37,11604
777KL48,761450
777MH44,763066
777ML36,763370
777MN38,20361
777MP43,14451
777MP47,14850
777PN33,19720
777PN36,20397
777PN38,760914
777RJ32,10638
777RJ33,14642
777TR41,761476
777WB46,758726
778ABSL35,757453
778AIFL30,757639
778AP41,9450
778AP42,9451
778AS34,21270
778BR31,19747
778HP44,755721
778HR40,760917
778JCL29,764060
778KL45,758936
778MH29,21933
778MH30,11678
778ML31,10330
778MZ32,11401
778MZ37,11294
778NL33,20395
778PN37,21165
778PY36,21277
778RJ33,14824
778SHFL28,27282
778TR41,761033
778TS34,14647
778UP35,14649
778UP36,14651
7794LTFL31,763080
7798LTFH29,25939
779AP31,10458
779AP42,763076
779AP51,761525
779GJ41,763739
779HP38,14839
779JK35,14650
779JK41,761374
779JK51,761521
779LTFL30,29643
779MH54,763069
779MN42,31613
779MZ41,31688
779PN36,20356
779PN37,20360
779PN38,21166
779PY41,761417
779RJ32,11404
779SIDBI27,20843
779TCHFL30,754304
779TN32,11405
779UP33,14829
779UP51,761524
779WB40,19905
779WB42,14447
779WB45,761447
779WB51,761535
77AP28,14359
77AP29,14421
77AP29A,20390
77AP30,14268
77AP30A,14636
77AP32,14958
77AP38,20482
77AP42,21825
77AP43,19730
77AP43A,21168
77AP47,760162
77BR31,19522
77BR32,12300
77BR38,20226
77GA33,19481
77GA33A,19910
77GA33B,20171
77GJ36,763736
77GJ40,31687
77HP36,13896
77HP38,13901
77HR31,14159
77HR32,14532
77HR34,12303
77IGT28,3428
77JK37,13392
77KA33,19909
77KA34,19606
77KL47,11424
77MH30,11590
77MH31,14424
77MH33,14425
77MH33A,20172
77MH34,19899
77MH34A,20173
77MN35,13892
77MZ35,13256
77NVCL28,759795
77OR44,764248
77PN40,13992
77PN42,11416
77PY35,761557
77RJ32,9532
77RJ43,19732
77SHFL36,761139
77SK34,22498
77TN42,10844
77TS37,763074
77TS38,20480
77TS54,761412
77UK35,761757
77UK48,764249
77UP33,19616
77UP34,19484
77UP35,20221
77WB48,761380
780AP33,21050
780BFL27,23240
780HFL27,760133
780HR30,20219
780KA30,20964
780NIIF31,763817
780SICC29,27907
780TN41,763286
780TOPL31,760747
780TS42,760919
781AP56,763070
781GA32,9779
781GJ32,11506
781HP36,761644
781HR32,9780
781HR32A,10331
781HR32B,10461
781HR32C,11690
781JK51,31619
781KL37,762424
781KL44,11706
781MZ37,20400
781RJ32,10462
781RJ47,10219
781RJ49,763068
781TCHE27,24883
781TN52,10190
781UP32,11408
781UP34,11603
781UP34A,14830
781UP41,760918
78241ABH29,27033
782AP35,11412
782AP42,10555
782AS32,10246
782AS32A,11764
782CG48,763196
782GJ32,10196
782HP32,10247
782JK42,758722
782MN32,9781
782MP40,761718
782MP42,760920
782NL32,10463
782NL32A,11881
782PN42,10558
782RJ32,11765
782RJ44,10525
782SK32,10470
782SK32A,11878
782TN32,11693
782TS47,763067
782UP46,31618
782WB32,10252
782WB45,760932
7835LIC27,22971
783AP43,761573
783AS32,10357
783AS46,763193
783BR32,11882
783CG40,762422
783CIFCL28,760553
783GA32,11683
783HR32,11507
783HR43,760922
783KL39,14840
783KL49,763197
783LTFL29,764062
783MH30,21940
783MN32,10368
783MP48,763199
783PHFL29,764075
783PN42,11769
783RJ32,9915
783RJ50,14854
783TN42,11704
783TS35,11413
783TS36,11415
783WB32,9782
784AS32,11679
784BR41,763622
784HP37,11874
784ML36,761642
784MP47,760935
784PN38,763075
784RJ32,11691
784RJ41,14845
784TN52,9953
784TS34,11409
784TS36,10545
784TS39,11767
784TS40,11768
784TS47,760936
784WB47,760934
784WB47A,761520
78537ABH30,29190
785ABHFL28,27713
785AP37,9928
785AP40,11514
785AS32,10197
